miRNA	Metabolite	coef_Endo3
hsa-miR-3158-3p	TG(44:0)	-0.398502235
hsa-miR-411-5p	TG(44:0)	0.679466384
hsa-miR-494-3p	TG(44:0)	0.963428345
hsa-miR-548av-3pXhsa-miR-548o-3p	TG(44:0)	-0.592044902
hsa-miR-577	TG(44:0)	0.698730458
hsa-miR-654-3p	TG(44:0)	0.456227053
hsa-miR-889-3p	TG(44:0)	0.517799982
hsa-miR-126-5p	TG(44:1)	0.287970288
hsa-miR-664a-5p	formylmethionine	0.163742317
hsa-miR-30b-5p	TG(44:1)	0.451071552
hsa-miR-411-5p	TG(44:1)	0.852521371
hsa-miR-494-3p	TG(44:1)	0.955264305
hsa-miR-766-5p	TG(44:1)	-0.69761081
hsa-miR-889-3p	TG(44:1)	0.53246213
hsa-miR-126-5p	TG(44:2)	0.332195025
hsa-miR-30b-5p	TG(44:2)	0.387598178
hsa-miR-411-5p	TG(44:2)	0.929863331
hsa-miR-494-3p	TG(44:2)	0.733042802
hsa-miR-495-3p	TG(44:2)	0.644927693
hsa-miR-500b-3p	TG(44:2)	-0.398855107
hsa-miR-628-3p	TG(44:2)	0.025868737
hsa-miR-654-3p	TG(44:2)	0.487397093
hsa-miR-766-5p	TG(44:2)	-0.66242275
hsa-miR-199a-5p	TG(45:0)	0.036196244
hsa-miR-30b-5p	TG(45:0)	0.2237021
hsa-miR-3158-3p	TG(45:0)	-0.611993873
hsa-miR-494-3p	TG(45:0)	0.27997164
hsa-miR-577	TG(45:0)	0.325317516
hsa-miR-126-5p	TG(45:1)	0.129550646
hsa-miR-134-5p	TG(45:1)	0.20148051
hsa-miR-193a-5p	TG(45:1)	0.22002656
hsa-miR-199a-5p	TG(45:1)	0.017551396
hsa-miR-664a-5p	TG(43:0)	-0.054126569
hsa-miR-215-5p	TG(45:1)	0.104534615
hsa-miR-30b-5p	TG(45:1)	0.346827212
hsa-miR-30c-5p	TG(45:1)	0.133806323
hsa-miR-411-5p	TG(45:1)	0.497092586
hsa-miR-494-3p	TG(45:1)	0.521696195
hsa-miR-577	TG(45:1)	0.342334895
hsa-miR-654-3p	TG(45:1)	0.26845384
hsa-miR-889-3p	TG(45:1)	0.30447808
hsa-miR-126-5p	TG(45:2)	0.291954277
hsa-miR-134-5p	TG(45:2)	0.47063952
hsa-miR-150-5p	TG(45:2)	0.233722641
hsa-miR-193a-5p	TG(45:2)	0.32376949
hsa-miR-24-3p	TG(45:2)	0.060245877
hsa-miR-30b-5p	TG(45:2)	0.384744985
hsa-miR-30c-5p	TG(45:2)	0.219577043
hsa-miR-411-5p	TG(45:2)	0.797508969
hsa-miR-494-3p	TG(45:2)	0.50679165
hsa-miR-500b-3p	TG(45:2)	-0.379488571
hsa-miR-577	TG(45:2)	0.373470522
hsa-miR-628-3p	TG(45:2)	0.04307718
hsa-miR-654-3p	TG(45:2)	0.382428171
hsa-miR-889-3p	TG(45:2)	0.335792601
hsa-miR-98-5p	TG(45:2)	0.226411003
hsa-let-7g-5p	TG(45:3)	0.215424475
hsa-miR-125a-3p	TG(45:3)	0.227969816
hsa-miR-126-5p	TG(45:3)	0.399791113
hsa-miR-1307-5p	TG(45:3)	0.567061704
hsa-miR-134-5p	TG(45:3)	0.710795371
hsa-miR-150-5p	TG(45:3)	0.416183807
hsa-miR-193a-5p	TG(45:3)	0.437014947
hsa-miR-30b-5p	TG(45:3)	0.473357042
hsa-miR-329-3p	TG(45:3)	0.702751913
hsa-miR-411-5p	TG(45:3)	0.886637411
hsa-miR-451a	TG(45:3)	0.34696806
hsa-miR-494-3p	TG(45:3)	0.574432372
hsa-miR-628-3p	TG(45:3)	0.102324514
hsa-miR-654-3p	TG(45:3)	0.479868037
hsa-miR-744-5p	TG(45:3)	0.179642158
hsa-miR-889-3p	TG(45:3)	0.418364763
hsa-miR-98-5p	TG(45:3)	0.386535041
hsa-miR-145-3p	TG(46:0)	0.100458228
hsa-miR-199a-5p	TG(46:0)	0.106330081
hsa-miR-30a-3p	TG(46:0)	-0.893627246
hsa-miR-30b-5p	TG(46:0)	0.486924022
hsa-miR-3158-3p	TG(46:0)	-0.647919511
hsa-miR-378i	TG(46:0)	-0.170916836
hsa-miR-494-3p	TG(46:0)	0.915747169
hsa-miR-577	TG(46:0)	0.698001527
hsa-miR-126-5p	TG(46:1)	0.336207891
hsa-miR-1307-5p	TG(46:1)	0.588628291
hsa-miR-145-3p	TG(46:1)	0.131821379
hsa-miR-146a-5p	TG(46:1)	0.168526638
hsa-miR-222-3p	TG(46:1)	0.252542015
hsa-miR-30b-5p	TG(46:1)	0.528302212
hsa-miR-411-3p	TG(46:1)	0.849584725
hsa-miR-411-5p	TG(46:1)	0.811842515
hsa-miR-4454	TG(46:1)	0.779620196
hsa-miR-493-5p	TG(46:1)	0.94281391
hsa-miR-494-3p	TG(46:1)	1.193610142
hsa-miR-628-3p	TG(46:1)	0.004572554
hsa-miR-642a-3p	TG(46:1)	0.490622972
hsa-miR-654-3p	TG(46:1)	0.597277371
hsa-miR-889-3p	TG(46:1)	0.762154752
hsa-miR-126-5p	TG(46:2)	0.438971453
hsa-miR-1307-5p	TG(46:2)	0.622004763
hsa-miR-134-5p	TG(46:2)	0.804377937
hsa-miR-150-5p	TG(46:2)	0.421083821
hsa-miR-181a-5p	TG(46:2)	0.088194445
hsa-miR-222-3p	TG(46:2)	0.341936165
hsa-miR-30b-5p	TG(46:2)	0.480885121
hsa-miR-339-3p	TG(46:2)	0.585632499
hsa-miR-411-3p	TG(46:2)	0.737109641
hsa-miR-411-5p	TG(46:2)	1.063855959
hsa-miR-4454	TG(46:2)	0.618666616
hsa-miR-485-5p	TG(46:2)	0.706060567
hsa-miR-493-5p	TG(46:2)	0.998138898
hsa-miR-494-3p	TG(46:2)	0.965211485
hsa-miR-495-3p	TG(46:2)	0.92530948
hsa-miR-628-3p	TG(46:2)	0.107206166
hsa-miR-642a-3p	TG(46:2)	0.403264161
hsa-miR-654-3p	TG(46:2)	0.582598421
hsa-miR-889-3p	TG(46:2)	0.645335291
hsa-miR-6815-5p	Citraconic acid	0.063348997
hsa-let-7g-5p	TG(46:3)	0.207285303
hsa-miR-126-5p	TG(46:3)	0.404294009
hsa-miR-1307-5p	TG(46:3)	0.60416997
hsa-miR-134-5p	TG(46:3)	0.734793959
hsa-miR-150-5p	TG(46:3)	0.39010664
hsa-miR-181a-5p	TG(46:3)	0.145089309
hsa-miR-21-5p	TG(46:3)	0.072539671
hsa-miR-30b-5p	TG(46:3)	0.40620623
hsa-miR-411-5p	TG(46:3)	1.030328364
hsa-miR-451a	TG(46:3)	0.317365285
hsa-miR-494-3p	TG(46:3)	0.604565029
hsa-miR-495-3p	TG(46:3)	0.767431227
hsa-miR-500a-3p	TG(46:3)	-0.274538386
hsa-miR-500b-3p	TG(46:3)	-0.402997073
hsa-miR-628-3p	TG(46:3)	0.09230478
hsa-miR-6815-5p	Glycocholic acid	-0.625220917
hsa-miR-654-3p	TG(46:3)	0.458032088
hsa-miR-744-5p	TG(46:3)	0.068367505
hsa-miR-889-3p	TG(46:3)	0.450801536
hsa-miR-98-5p	TG(46:3)	0.310859683
hsa-let-7g-5p	TG(46:4)	0.19517378
hsa-miR-126-5p	TG(46:4)	0.363988875
hsa-miR-134-5p	TG(46:4)	0.634308946
hsa-miR-142-3p	TG(46:4)	0.207843439
hsa-miR-181a-5p	TG(46:4)	0.150162279
hsa-miR-21-5p	TG(46:4)	0.08367134
hsa-miR-411-5p	TG(46:4)	0.899393243
hsa-miR-451a	TG(46:4)	0.250526655
hsa-miR-494-3p	TG(46:4)	0.392799967
hsa-miR-495-3p	TG(46:4)	0.652563378
hsa-miR-500a-3p	TG(46:4)	-0.258272725
hsa-miR-500b-3p	TG(46:4)	-0.420220422
hsa-miR-628-3p	TG(46:4)	0.040278577
hsa-miR-654-3p	TG(46:4)	0.373847715
hsa-miR-98-5p	TG(46:4)	0.262002879
hsa-miR-30b-5p	TG(47:0)	0.304840611
hsa-miR-3158-3p	TG(47:0)	-0.73637346
hsa-miR-494-3p	TG(47:0)	0.310446299
hsa-miR-577	TG(47:0)	0.240784643
hsa-miR-889-3p	TG(47:0)	0.154275737
hsa-miR-30b-5p	TG(47:1)	0.450632339
hsa-miR-494-3p	TG(47:1)	0.514627202
hsa-miR-889-3p	TG(47:1)	0.292851317
hsa-miR-125a-3p	TG(47:2)	0.16161239
hsa-miR-126-5p	TG(47:2)	0.210207076
hsa-miR-21-5p	TG(47:2)	0.060614185
hsa-miR-30b-5p	TG(47:2)	0.458513703
hsa-miR-411-5p	TG(47:2)	0.668759752
hsa-miR-4454	TG(47:2)	0.350867837
hsa-miR-494-3p	TG(47:2)	0.400040107
hsa-miR-500b-3p	TG(47:2)	-0.346659479
hsa-miR-628-3p	TG(47:2)	0.009379567
hsa-miR-654-3p	TG(47:2)	0.268006977
hsa-miR-744-5p	TG(47:2)	0.053627947
hsa-miR-889-3p	TG(47:2)	0.379863992
hsa-miR-98-5p	TG(47:2)	0.283590235
hsa-let-7b-5p	TG(48:0)	-0.112443934
hsa-miR-146a-5p	TG(48:0)	0.143317011
hsa-miR-3158-3p	TG(48:0)	-0.542655251
hsa-miR-494-3p	TG(48:0)	0.66795276
hsa-miR-577	TG(48:0)	0.750543644
hsa-miR-1307-5p	TG(48:1)	0.706022973
hsa-miR-145-3p	TG(48:1)	0.221287214
hsa-miR-30b-5p	TG(48:1)	0.637929412
hsa-miR-4454	TG(48:1)	0.860222361
hsa-miR-494-3p	TG(48:1)	0.984613978
hsa-miR-503-5p	TG(48:1)	0.608863499
hsa-miR-642a-3p	TG(48:1)	0.498429914
hsa-miR-889-3p	TG(48:1)	0.570848728
hsa-miR-92b-3p	TG(48:1)	-0.303544396
hsa-miR-126-5p	TG(48:2)	0.401159344
hsa-miR-145-3p	TG(48:2)	0.220400352
hsa-miR-150-5p	TG(48:2)	0.488620193
hsa-miR-222-3p	TG(48:2)	0.40190661
hsa-miR-339-3p	TG(48:2)	0.669740765
hsa-miR-6852-5p	2-Aminoadipic acid	-0.761574859
hsa-miR-6852-5p	DG(36:0)	-0.667743298
hsa-miR-411-3p	TG(48:2)	0.75025421
hsa-miR-4454	TG(48:2)	1.105642002
hsa-miR-493-5p	TG(48:2)	0.957301554
hsa-miR-494-3p	TG(48:2)	0.97077805
hsa-miR-628-3p	TG(48:2)	0.109238114
hsa-miR-642a-3p	TG(48:2)	0.664313228
hsa-miR-744-5p	TG(48:2)	0.147789837
hsa-miR-889-3p	TG(48:2)	0.779446304
hsa-miR-92b-3p	TG(48:2)	-0.298561874
hsa-let-7g-5p	TG(48:3)	0.259987663
hsa-miR-126-5p	TG(48:3)	0.48348809
hsa-miR-150-5p	TG(48:3)	0.584148538
hsa-miR-744-5p	TG(45:1)	-0.09876116
hsa-miR-181a-5p	TG(48:3)	0.12089386
hsa-miR-339-3p	TG(48:3)	0.618220325
hsa-miR-411-5p	TG(48:3)	1.079139641
hsa-miR-4454	TG(48:3)	0.890898637
hsa-miR-744-5p	TG(47:1)	-0.032804045
hsa-miR-744-5p	TG(45:2)	-0.006298457
hsa-miR-744-5p	11-HDoHE	0.133760163
hsa-miR-485-5p	TG(48:3)	0.872406939
hsa-miR-493-5p	TG(48:3)	0.987025062
hsa-miR-494-3p	TG(48:3)	0.645053843
hsa-miR-495-3p	TG(48:3)	0.942541251
hsa-miR-628-3p	TG(48:3)	0.167591642
hsa-miR-889-3p	TG(48:3)	0.599397385
hsa-let-7g-5p	TG(48:4)	0.216833213
hsa-miR-1180-3p	TG(48:4)	0.20743598
hsa-miR-126-5p	TG(48:4)	0.4283132
hsa-miR-744-5p	Cer(d18:1/24:1)	0.06223368
hsa-miR-142-3p	TG(48:4)	0.383728116
hsa-miR-150-5p	TG(48:4)	0.468877742
hsa-miR-181a-3p	TG(48:4)	0.55223046
hsa-miR-181a-5p	TG(48:4)	0.148593361
hsa-miR-3131	TG(48:4)	0.673925553
hsa-miR-411-5p	TG(48:4)	0.896075499
hsa-miR-4454	TG(48:4)	0.50870199
hsa-miR-485-5p	TG(48:4)	0.840871781
hsa-miR-495-3p	TG(48:4)	0.890616996
hsa-miR-500a-3p	TG(48:4)	-0.24607706
hsa-miR-505-5p	TG(48:4)	-0.366650758
hsa-miR-628-3p	TG(48:4)	0.157293124
hsa-let-7g-5p	TG(48:5)	0.210775805
hsa-miR-126-5p	TG(48:5)	0.382612169
hsa-miR-1307-5p	TG(48:5)	0.498072286
hsa-miR-142-3p	TG(48:5)	0.348893711
hsa-miR-150-5p	TG(48:5)	0.374563912
hsa-miR-181a-5p	TG(48:5)	0.157451521
hsa-miR-181d-5p	TG(48:5)	0.163169433
hsa-miR-3131	TG(48:5)	0.659685848
hsa-miR-329-3p	TG(48:5)	0.56834859
hsa-miR-411-5p	TG(48:5)	0.79033523
hsa-miR-485-5p	TG(48:5)	0.769611783
hsa-miR-495-3p	TG(48:5)	0.778328876
hsa-miR-652-3p	TG(48:5)	0.457590951
hsa-miR-1307-5p	TG(49:0)	0.326198496
hsa-miR-30b-5p	TG(49:0)	0.363618193
hsa-miR-3158-3p	TG(49:0)	-0.828995257
hsa-miR-494-3p	TG(49:0)	0.341408399
hsa-miR-889-3p	TG(49:0)	0.207538548
hsa-let-7g-5p	TG(49:1)	0.106372624
hsa-miR-126-5p	TG(49:1)	0.144661107
hsa-miR-1307-5p	TG(49:1)	0.476720254
hsa-miR-181a-5p	TG(49:1)	0.041693611
hsa-miR-21-5p	TG(49:1)	0.078538186
hsa-miR-30b-5p	TG(49:1)	0.404846644
hsa-miR-4454	TG(49:1)	0.318194763
hsa-miR-451a	TG(49:1)	0.273965857
hsa-miR-494-3p	TG(49:1)	0.470484231
hsa-miR-500b-3p	TG(49:1)	-0.366385723
hsa-miR-744-5p	TG(49:1)	0.046010963
hsa-miR-889-3p	TG(49:1)	0.375523667
hsa-miR-1307-5p	TG(49:2)	0.405480259
hsa-miR-21-5p	TG(49:2)	0.101227765
hsa-miR-30b-5p	TG(49:2)	0.440961501
hsa-miR-331-5p	TG(49:2)	0.487091647
hsa-miR-4454	TG(49:2)	0.314629994
hsa-miR-451a	TG(49:2)	0.26163348
hsa-miR-494-3p	TG(49:2)	0.509203247
hsa-miR-744-5p	TG(49:2)	0.099647981
hsa-miR-889-3p	TG(49:2)	0.452183803
hsa-miR-92b-3p	TG(49:2)	-0.241845161
hsa-let-7a-5p	TG(49:3)	0.140342277
hsa-miR-7-5p	15-HETE	0.131636813
hsa-let-7f-5p	TG(49:3)	0.137591505
hsa-let-7g-5p	TG(49:3)	0.180943842
hsa-miR-7-5p	HETE	0.214082167
hsa-let-7i-5p	TG(49:3)	0.099181294
hsa-miR-10a-5p	TG(49:3)	-0.070177309
hsa-miR-1180-3p	TG(49:3)	0.192180336
hsa-miR-125a-3p	TG(49:3)	0.448973967
hsa-miR-125a-5p	TG(49:3)	-0.026780113
hsa-miR-126-5p	TG(49:3)	0.205016261
hsa-miR-15b-3p	TG(49:3)	0.457794607
hsa-miR-181a-5p	TG(49:3)	0.023578849
hsa-miR-21-5p	TG(49:3)	0.079564367
hsa-miR-27a-5p	TG(49:3)	0.314869879
hsa-miR-331-5p	TG(49:3)	0.648550691
hsa-miR-7-5p	10-HDoHE/14-HDoHE	0.216046038
hsa-miR-4454	TG(49:3)	0.34151286
hsa-miR-451a	TG(49:3)	0.238385815
hsa-miR-493-3p	TG(49:3)	0.459602497
hsa-miR-744-5p	TG(49:3)	0.269155406
hsa-miR-7-5p	12-HETE	0.133276764
hsa-miR-889-3p	TG(49:3)	0.351227005
hsa-miR-98-5p	TG(49:3)	0.337066057
hsa-miR-99a-5p	TG(49:3)	-0.136378097
hsa-miR-126-5p	TG(50:0)	0.190315042
hsa-miR-146a-5p	TG(50:0)	0.124655443
hsa-miR-30b-5p	TG(50:0)	0.501683079
hsa-miR-3158-3p	TG(50:0)	-0.628244779
hsa-miR-494-3p	TG(50:0)	0.570556832
hsa-miR-577	TG(50:0)	0.566554305
hsa-let-7b-5p	TG(50:1)	-0.130855933
hsa-miR-7-5p	hydroxyproline	-0.900627145
hsa-miR-126-5p	TG(50:1)	0.249679883
hsa-miR-146a-5p	TG(50:1)	0.141315602
hsa-miR-150-5p	TG(50:1)	0.327733801
hsa-miR-23b-5p	TG(50:1)	-0.737858938
hsa-miR-4454	TG(50:1)	0.698538628
hsa-miR-494-3p	TG(50:1)	0.577867518
hsa-miR-503-5p	TG(50:1)	0.609707086
hsa-miR-642a-3p	TG(50:1)	0.502885377
hsa-let-7g-5p	TG(50:2)	0.215231067
hsa-miR-126-5p	TG(50:2)	0.256558375
hsa-miR-150-5p	TG(50:2)	0.343569553
hsa-miR-181a-5p	TG(50:2)	0.08490265
hsa-miR-23b-5p	TG(50:2)	-0.673986343
hsa-miR-4454	TG(50:2)	0.814430892
hsa-miR-503-5p	TG(50:2)	0.598321921
hsa-let-7g-5p	TG(50:3)	0.244650051
hsa-miR-1180-3p	TG(50:3)	0.430849834
hsa-miR-126-5p	TG(50:3)	0.353753865
hsa-miR-181a-5p	TG(50:3)	0.091841518
hsa-miR-3177-3p	TG(50:3)	0.559672025
hsa-miR-338-3p	TG(50:3)	0.506688793
hsa-miR-339-3p	TG(50:3)	0.621465504
hsa-miR-4454	TG(50:3)	0.98885278
hsa-miR-503-5p	TG(50:3)	0.595765948
hsa-miR-744-5p	TG(50:3)	0.28043482
hsa-miR-7976	TG(50:3)	0.328653307
hsa-miR-874-3p	TG(50:3)	0.670530715
hsa-let-7g-5p	TG(50:4)	0.227829655
hsa-miR-101-3p	TG(50:4)	0.167904127
hsa-miR-1180-3p	TG(50:4)	0.207562757
hsa-miR-126-5p	TG(50:4)	0.339856546
hsa-miR-144-5p	TG(50:4)	0.751576779
hsa-miR-181a-5p	TG(50:4)	0.160318646
hsa-miR-760	MG(16:1)	-0.622787659
hsa-miR-181d-5p	TG(50:4)	0.281415581
hsa-miR-185-5p	TG(50:4)	0.083543866
hsa-miR-27a-5p	TG(50:4)	0.208278888
hsa-miR-30a-3p	TG(50:4)	0.711112907
hsa-miR-338-3p	TG(50:4)	0.36318324
hsa-miR-411-5p	TG(50:4)	0.636296375
hsa-miR-4454	TG(50:4)	0.540549122
hsa-miR-505-5p	TG(50:4)	-0.458235739
hsa-miR-874-3p	TG(50:4)	0.551321944
hsa-let-7g-5p	TG(50:5)	0.210122442
hsa-miR-101-3p	TG(50:5)	0.176652521
hsa-miR-1180-3p	TG(50:5)	0.058994838
hsa-miR-126-5p	TG(50:5)	0.290349168
hsa-miR-181a-5p	TG(50:5)	0.16383272
hsa-miR-181d-5p	TG(50:5)	0.194337461
hsa-miR-185-5p	TG(50:5)	0.051962423
hsa-miR-27a-5p	TG(50:5)	0.236431336
hsa-miR-3131	TG(50:5)	0.510016679
hsa-miR-411-5p	TG(50:5)	0.553404104
hsa-miR-505-5p	TG(50:5)	-0.490683755
hsa-miR-874-3p	TG(50:5)	0.42905707
hsa-miR-99b-5p	TG(50:5)	-0.173703522
hsa-let-7g-5p	TG(50:6)	0.224414921
hsa-miR-1180-3p	TG(50:6)	0.142397344
hsa-miR-125a-3p	TG(50:6)	0.241126459
hsa-miR-126-5p	TG(50:6)	0.345770972
hsa-miR-1287-5p	TG(50:6)	0.567376143
hsa-miR-1307-5p	TG(50:6)	0.54507679
hsa-miR-142-3p	TG(50:6)	0.296540478
hsa-miR-144-5p	TG(50:6)	0.848319448
hsa-miR-150-5p	TG(50:6)	0.356071071
hsa-miR-15b-3p	TG(50:6)	0.288400944
hsa-miR-181a-5p	TG(50:6)	0.151215603
hsa-miR-181d-5p	TG(50:6)	0.182684555
hsa-miR-29c-3p	TG(50:6)	0.519271664
hsa-miR-3131	TG(50:6)	0.616934993
hsa-miR-766-3p	DHA	0.840561957
hsa-miR-339-5p	TG(50:6)	0.45323749
hsa-miR-766-3p	eicosapentaenoate	0.834779578
hsa-miR-411-5p	TG(50:6)	0.560186975
hsa-miR-4659a-3p	TG(50:6)	0.397004078
hsa-miR-495-3p	TG(50:6)	0.624433294
hsa-miR-505-5p	TG(50:6)	-0.459748453
hsa-miR-589-5p	TG(50:6)	0.190360708
hsa-miR-629-5p	TG(50:6)	0.520186473
hsa-miR-642a-3p	TG(50:6)	0.379473718
hsa-miR-652-3p	TG(50:6)	0.586459546
hsa-miR-874-3p	TG(50:6)	0.451259027
hsa-miR-99b-5p	TG(50:6)	-0.235354125
hsa-miR-30b-5p	TG(51:0)	0.350023555
hsa-miR-3158-3p	TG(51:0)	-0.793319995
hsa-miR-494-3p	TG(51:0)	0.227471933
hsa-miR-889-3p	TG(51:0)	0.035947075
hsa-miR-1307-5p	TG(51:1)	0.389638555
hsa-miR-181a-5p	TG(51:1)	0.014967683
hsa-miR-21-5p	TG(51:1)	0.061935928
hsa-miR-30b-5p	TG(51:1)	0.367837682
hsa-miR-3158-3p	TG(51:1)	-0.627905268
hsa-miR-4454	TG(51:1)	0.288772446
hsa-miR-494-3p	TG(51:1)	0.382084083
hsa-miR-654-3p	TG(51:1)	0.192658813
hsa-miR-744-5p	TG(51:1)	0.102889125
hsa-miR-889-3p	TG(51:1)	0.180595712
hsa-let-7g-5p	TG(51:2)	0.177810225
hsa-miR-125a-5p	TG(51:2)	-0.050481808
hsa-miR-1307-5p	TG(51:2)	0.509005162
hsa-miR-181a-5p	TG(51:2)	0.075778448
hsa-miR-30b-5p	TG(51:2)	0.29688507
hsa-miR-331-5p	TG(51:2)	0.359142052
hsa-miR-4454	TG(51:2)	0.475801899
hsa-miR-451a	TG(51:2)	0.274976013
hsa-miR-494-3p	TG(51:2)	0.327817402
hsa-miR-500b-3p	TG(51:2)	-0.233117009
hsa-miR-503-5p	TG(51:2)	0.232116403
hsa-miR-744-5p	TG(51:2)	0.186240514
hsa-miR-889-3p	TG(51:2)	0.365510766
hsa-let-7a-5p	TG(51:3)	0.113928076
hsa-let-7f-5p	TG(51:3)	0.126754674
hsa-let-7g-5p	TG(51:3)	0.16435623
hsa-let-7i-5p	TG(51:3)	0.145959648
hsa-miR-106a-5p	TG(51:3)	0.408661605
hsa-miR-10a-5p	TG(51:3)	-0.111110073
hsa-miR-10b-5p	TG(51:3)	-0.06837557
hsa-miR-1180-3p	TG(51:3)	0.264881664
hsa-miR-125a-3p	TG(51:3)	0.326035514
hsa-miR-125a-5p	TG(51:3)	-0.037739074
hsa-miR-125b-5p	TG(51:3)	-0.201344216
hsa-miR-1307-5p	TG(51:3)	0.436690842
hsa-miR-144-5p	TG(51:3)	0.527113801
hsa-miR-15b-3p	TG(51:3)	0.541298242
hsa-miR-16-2-3p	TG(51:3)	0.249631531
hsa-miR-181a-3p	TG(51:3)	0.327730281
hsa-miR-181a-5p	TG(51:3)	0.083800703
hsa-miR-181c-3p	TG(51:3)	0.314865852
hsa-miR-185-5p	TG(51:3)	0.083443328
hsa-miR-194-5p	TG(51:3)	0.358962807
hsa-miR-19a-3p	TG(51:3)	0.338096426
hsa-miR-21-5p	TG(51:3)	0.081975567
hsa-miR-26b-5p	TG(51:3)	0.258240177
hsa-miR-27a-5p	TG(51:3)	0.249794501
hsa-miR-28-5p	TG(51:3)	0.123957544
hsa-miR-30d-5p	TG(51:3)	0.049701878
hsa-miR-3177-3p	TG(51:3)	0.345057256
hsa-miR-331-5p	TG(51:3)	0.387119513
hsa-miR-338-3p	TG(51:3)	0.416046483
hsa-miR-339-3p	TG(51:3)	0.30781475
hsa-miR-766-5p	12-HETE	0.078374316
hsa-miR-3688-3p	TG(51:3)	0.362545455
hsa-miR-421	TG(51:3)	0.660269855
hsa-miR-4454	TG(51:3)	0.340332553
hsa-miR-451a	TG(51:3)	0.227848865
hsa-miR-4659a-3p	TG(51:3)	0.435842019
hsa-miR-500b-3p	TG(51:3)	-0.207204092
hsa-miR-503-5p	TG(51:3)	0.392615112
hsa-miR-532-5p	TG(51:3)	0.390392996
hsa-miR-625-3p	TG(51:3)	0.297210919
hsa-miR-6852-5p	TG(51:3)	0.339346528
hsa-miR-744-5p	TG(51:3)	0.31002561
hsa-miR-98-5p	TG(51:3)	0.304683532
hsa-miR-99a-5p	TG(51:3)	-0.19234497
hsa-miR-99b-5p	TG(51:3)	-0.11480033
hsa-miR-126-5p	TG(52:0)	0.089730289
hsa-miR-181a-5p	TG(52:0)	0.050621375
hsa-miR-30b-5p	TG(52:0)	0.460452098
hsa-miR-494-3p	TG(52:0)	0.472378074
hsa-miR-503-5p	TG(52:0)	0.18160494
hsa-miR-642a-3p	TG(52:0)	0.261034261
hsa-miR-889-3p	TG(52:0)	0.197002339
hsa-miR-126-5p	TG(52:1)	0.218924586
hsa-miR-146a-5p	TG(52:1)	0.116734872
hsa-miR-150-5p	TG(52:1)	0.304478283
hsa-miR-181a-5p	TG(52:1)	0.07367749
hsa-miR-30b-5p	TG(52:1)	0.405463352
hsa-miR-4454	TG(52:1)	0.533090049
hsa-miR-494-3p	TG(52:1)	0.475789524
hsa-miR-503-5p	TG(52:1)	0.446047687
hsa-miR-642a-3p	TG(52:1)	0.335922714
hsa-miR-181a-5p	TG(52:2)	0.120207127
hsa-miR-23b-5p	TG(52:2)	-0.529688823
hsa-miR-338-3p	TG(52:2)	0.464701415
hsa-miR-4454	TG(52:2)	0.674152041
hsa-miR-503-5p	TG(52:2)	0.597712113
hsa-miR-101-3p	TG(52:3)	0.147546966
hsa-miR-1180-3p	TG(52:3)	0.226313048
hsa-miR-125a-5p	TG(52:3)	-0.030480176
hsa-miR-181a-5p	TG(52:3)	0.154404979
hsa-miR-20a-5p	TG(52:3)	0.21255086
hsa-miR-23b-5p	TG(52:3)	-0.213707418
hsa-miR-338-3p	TG(52:3)	0.363085942
hsa-miR-4454	TG(52:3)	0.591522422
hsa-miR-495-3p	TG(52:3)	0.330168902
hsa-miR-503-5p	TG(52:3)	0.459828468
hsa-miR-7706	Arachidonic acid	0.183956404
hsa-miR-874-3p	TG(52:3)	0.303109738
hsa-miR-101-3p	TG(52:4)	0.081416007
hsa-miR-1180-3p	TG(52:4)	0.23321427
hsa-miR-125b-5p	TG(52:4)	-0.070995699
hsa-miR-145-3p	TG(52:4)	-0.083297856
hsa-miR-181a-3p	TG(52:4)	0.361681452
hsa-miR-185-5p	TG(52:4)	0.08335323
hsa-miR-30a-3p	TG(52:4)	0.596522199
hsa-miR-338-3p	TG(52:4)	0.250312265
hsa-miR-378a-3p	TG(52:4)	0.189296766
hsa-miR-378i	TG(52:4)	0.173357719
hsa-miR-532-5p	TG(52:4)	0.393715578
hsa-miR-101-3p	TG(52:5)	0.100317321
hsa-miR-1180-3p	TG(52:5)	0.124048039
hsa-miR-145-3p	TG(52:5)	-0.011078592
hsa-miR-185-5p	TG(52:5)	0.069869095
hsa-miR-30a-3p	TG(52:5)	0.644907182
hsa-miR-378a-3p	TG(52:5)	0.208208306
hsa-miR-378i	TG(52:5)	0.214302351
hsa-miR-7706	eicosatrienoate	0.03151082
hsa-miR-532-5p	TG(52:5)	0.36083497
hsa-miR-874-3p	TG(52:5)	0.268897553
hsa-miR-99b-5p	TG(52:5)	-0.091208716
hsa-let-7g-5p	TG(52:6)	0.158232029
hsa-miR-101-3p	TG(52:6)	0.154976013
hsa-miR-106b-3p	TG(52:6)	0.070962821
hsa-miR-1180-3p	TG(52:6)	0.086320745
hsa-miR-1287-5p	TG(52:6)	0.527320198
hsa-miR-181a-5p	TG(52:6)	0.14448761
hsa-miR-181d-5p	TG(52:6)	0.162176046
hsa-miR-185-5p	TG(52:6)	0.077853324
hsa-miR-30a-3p	TG(52:6)	0.63824414
hsa-miR-378a-3p	TG(52:6)	0.260706844
hsa-miR-378i	TG(52:6)	0.239234096
hsa-miR-505-5p	TG(52:6)	-0.394006692
hsa-miR-7976	Aspartic acid	0.326721251
